"covariateId","columnId","covariateName","analysisId","conceptId","included","covariateValue"
74052201,276,"condition_era any time prior through 0 days relative to index: Labyrinthitis",201,74052,1,0.000243269954862193
74080201,277,"condition_era any time prior through 0 days relative to index: Orthostatic proteinuria",201,74080,1,0
74082201,278,"condition_era any time prior through 0 days relative to index: Acontractile detrusor",201,74082,1,0
74114201,279,"condition_era any time prior through 0 days relative to index: Cellulitis and abscess of foot excluding toe",201,74114,1,0.000426551790056982
74120201,280,"condition_era any time prior through 0 days relative to index: Arthropathy of the shoulder region associated with helminthiasis",201,74120,1,0
74124201,281,"condition_era any time prior through 0 days relative to index: Traumatic arthropathy",201,74124,1,0
74125201,282,"condition_era any time prior through 0 days relative to index: Inflammatory polyarthropathy",201,74125,1,0.00120627219155909
74126201,283,"condition_era any time prior through 0 days relative to index: Protrusio acetabuli of the pelvic region and thigh",201,74126,1,0
74127201,284,"condition_era any time prior through 0 days relative to index: Contracture of elbow joint",201,74127,1,0
74129201,285,"condition_era any time prior through 0 days relative to index: Allergic arthritis of the ankle and/or foot",201,74129,1,0
74130201,286,"condition_era any time prior through 0 days relative to index: Thoracic spondylosis without myelopathy",201,74130,1,0.000390913096722146
74132201,287,"condition_era any time prior through 0 days relative to index: Degeneration of lumbosacral intervertebral disc",201,74132,1,0.00319624192064411
74135201,288,"condition_era any time prior through 0 days relative to index: Disorder of synovium",201,74135,1,6.27799578782766e-05
74138201,289,"condition_era any time prior through 0 days relative to index: Pathological fracture of vertebra",201,74138,1,0.000454819883032891
74160201,290,"condition_era any time prior through 0 days relative to index: Accessory carpal bones",201,74160,1,0
74174201,291,"condition_era any time prior through 0 days relative to index: Urinary symptoms",201,74174,1,0.000182312334648167
74179201,292,"condition_era any time prior through 0 days relative to index: Open fracture of T7-T12 level with spinal cord injury",201,74179,1,0
74182201,293,"condition_era any time prior through 0 days relative to index: Open fracture of ischium",201,74182,1,0
74185201,294,"condition_era any time prior through 0 days relative to index: Open fracture of cuboid bone of foot",201,74185,1,0
74188201,295,"condition_era any time prior through 0 days relative to index: Closed fracture of rib",201,74188,1,8.89768683365709e-05
74192201,296,"condition_era any time prior through 0 days relative to index: Open fracture of coronoid process of ulna",201,74192,1,0
74194201,297,"condition_era any time prior through 0 days relative to index: Sprain of spinal ligament",201,74194,1,0
74211201,298,"condition_era any time prior through 0 days relative to index: Superficial injury of finger without infection",201,74211,1,0
74216201,299,"condition_era any time prior through 0 days relative to index: Injury of nerves at shoulder and upper arm level",201,74216,1,0
74250201,300,"condition_era any time prior through 0 days relative to index: Burn of foot",201,74250,1,0
74322201,301,"condition_era any time prior through 0 days relative to index: Benign neoplasm of scrotum",201,74322,1,0
74373201,302,"condition_era any time prior through 0 days relative to index: Petrositis",201,74373,1,0
74392201,303,"condition_era any time prior through 0 days relative to index: Finding of range of joint movement",201,74392,1,0
74396201,304,"condition_era any time prior through 0 days relative to index: Temporomandibular joint disorder",201,74396,1,0
74399201,305,"condition_era any time prior through 0 days relative to index: Articular disc disorder of temporomandibular joint",201,74399,1,0
74415201,306,"condition_era any time prior through 0 days relative to index: Genitourinary tract infection in pregnancy - not delivered",201,74415,1,0
74434201,307,"condition_era any time prior through 0 days relative to index: Infection of the breast AND/OR nipple associated with childbirth",201,74434,1,0
74444201,308,"condition_era any time prior through 0 days relative to index: Crystal arthropathy of knee",201,74444,1,0
74445201,309,"condition_era any time prior through 0 days relative to index: Crystal arthropathy of shoulder region",201,74445,1,0
74447201,310,"condition_era any time prior through 0 days relative to index: Villonodular synovitis of the lower leg",201,74447,1,0
74448201,311,"condition_era any time prior through 0 days relative to index: Articular cartilage disorder of the pelvic region and thigh",201,74448,1,0
74450201,312,"condition_era any time prior through 0 days relative to index: Ankylosis of joint of pelvis and/or hip",201,74450,1,0
74458201,313,"condition_era any time prior through 0 days relative to index: Enthesopathy of knee",201,74458,1,0.0018906382967668
74464201,314,"condition_era any time prior through 0 days relative to index: Idiopathic scoliosis AND/OR kyphoscoliosis",201,74464,1,0.00183286866135109
74468201,315,"condition_era any time prior through 0 days relative to index: Congenital anomaly of rib",201,74468,1,0
74470201,316,"condition_era any time prior through 0 days relative to index: Congenital anomaly of upper limb",201,74470,1,0
74472201,317,"condition_era any time prior through 0 days relative to index: Congenital deformity of foot",201,74472,1,0
74495201,318,"condition_era any time prior through 0 days relative to index: Open fracture of five ribs",201,74495,1,0
74496201,319,"condition_era any time prior through 0 days relative to index: Open fracture of six ribs",201,74496,1,0
74503201,320,"condition_era any time prior through 0 days relative to index: Open traumatic dislocation hip joint, posterior",201,74503,1,0
74564201,321,"condition_era any time prior through 0 days relative to index: Rubella arthritis",201,74564,1,0
74582201,322,"condition_era any time prior through 0 days relative to index: Primary malignant neoplasm of rectum",201,74582,1,0.000464461051011225
74606201,323,"condition_era any time prior through 0 days relative to index: Benign neoplasm of bone",201,74606,1,0
74716201,324,"condition_era any time prior through 0 days relative to index: Galactorrhea associated with childbirth",201,74716,1,0
74719201,325,"condition_era any time prior through 0 days relative to index: Ulcer of foot",201,74719,1,0.00148929393738594
74720201,326,"condition_era any time prior through 0 days relative to index: Arthropathy in Behcet's syndrome of the ankle and/or foot",201,74720,1,0
74722201,327,"condition_era any time prior through 0 days relative to index: Secondary localized osteoarthrosis of pelvic region",201,74722,1,0
74723201,328,"condition_era any time prior through 0 days relative to index: Arthropathy associated with a neurological disorder",201,74723,1,0
74724201,329,"condition_era any time prior through 0 days relative to index: Transient arthropathy of multiple sites",201,74724,1,0
74725201,330,"condition_era any time prior through 0 days relative to index: Displacement of cervical intervertebral disc without myelopathy",201,74725,1,0.000391394592947095
74726201,331,"condition_era any time prior through 0 days relative to index: Dislocation of joint",201,74726,1,4.0191030107825e-05
74727201,332,"condition_era any time prior through 0 days relative to index: Transient arthropathy of the shoulder region",201,74727,1,0
74728201,333,"condition_era any time prior through 0 days relative to index: Synovitis and tenosynovitis",201,74728,1,0.000538752939573264
74729201,334,"condition_era any time prior through 0 days relative to index: Ganglion and cyst of synovium, tendon and bursa",201,74729,1,0.00083861586270934
74731201,335,"condition_era any time prior through 0 days relative to index: Hypertrophic osteoarthropathy",201,74731,1,3.179835439481e-05
74733201,336,"condition_era any time prior through 0 days relative to index: Traumatic dislocation of joint of hand",201,74733,1,6.56335139904224e-05
74737201,337,"condition_era any time prior through 0 days relative to index: Aneurysmal bone cyst",201,74737,1,0.000636139207534325
74739201,338,"condition_era any time prior through 0 days relative to index: Osteopathy from poliomyelitis",201,74739,1,0
74740201,339,"condition_era any time prior through 0 days relative to index: Polydactyly",201,74740,1,0
74747201,340,"condition_era any time prior through 0 days relative to index: Acquired genu recurvatum",201,74747,1,0
74763201,341,"condition_era any time prior through 0 days relative to index: Open fracture of olecranon process of ulna",201,74763,1,0
74768201,342,"condition_era any time prior through 0 days relative to index: Closed fracture of triquetral bone of wrist",201,74768,1,0
74772201,343,"condition_era any time prior through 0 days relative to index: Open fracture of carpal bone",201,74772,1,0
74775201,344,"condition_era any time prior through 0 days relative to index: Open fracture atlas",201,74775,1,0
